"TP load","Qmin","Crop production","NSWRM costs","linE","pond_share_con","hedge_share_con","grassslope_share_con","buffer_share_con","lowtillcc_share_con","lu_share","pond_moran","hedge_moran","grassslope_moran","buffer_moran","lowtillcc_moran","pond_channel_frac","grassslope_channel_frac","buffer_channel_frac","lowtillcc_channel_frac"
-6602,0.14256,59002.207,-35405.40513,22.09302326,0,0,13.76282362,38.68526042,14.03954826,2.188678523,0,0,0.000232457,0.000842747,0.001723278,0,32.14868939,1.868392204,0.530738027
-5774,0.1454,58989.487,-292603.0483,8.901515152,30.68023647,0,6.87272413,80.83600289,89.61758106,0.411182034,0.00014153,0,0.000169717,0.003260901,0.001749807,2.408856334,2.737060022,0.890249957,0.139883605
-6305,0.14348,59043.404,-109244.1789,10.31390135,20.79622839,0,12.33670651,44.76587483,34.82058455,0.900844443,0.000115852,0,0.000213523,0.001232096,0.002924768,3.968728032,35.86506183,1.290229743,0.125570157
-5839,0.14435,59034.387,-237065.6164,4.87804878,43.76861483,2.485512773,17.05851035,15.28972954,65.67738196,0.444993777,0.00011803,0.000183132,0.000316467,0.000228582,0.002605114,1.88570223,18.59487031,11.73978764,0.073223824
-6510,0.14163,58868.273,28168.30351,0,0,0,34.34966462,94.23130915,0,100,0,0,0.000519343,0.003436264,0,0,0.601010025,0.763793258,0
-6867,0.14058,59097.875,-41539.49164,4.761904762,0,4.20435758,0,0,3.387211907,0.860194419,0,7.38e-05,0,0,0.00129105,0,0,0,9.020624466
-6831,0.14162,59067.729,-123.35996,100,0,0,2.225179027,0,0.34946198,7.692144622,0,0,0.000117195,0,4.86e-05,0,119.741,0,0
-6112,0.14469,58971.791,-187241.6994,5.913978495,9.884008082,0,15.26767803,38.68526042,58.93765129,0.563241339,4.44e-05,0,0.000219732,0.000842747,0.002228546,6.604,15.8369718,1.868392204,0.098838838
-5644,0.14566,58801.109,-252011.631,12.36673774,20.79622839,0,46.38381695,54.19742151,82.31527139,0.956306112,0.000115852,0,0.000647645,0.001517891,0.002863826,3.968728032,3.561589371,1.33362874,0.165536174
-6606,0.14212,59033.248,-36002.23885,7.352941176,37.24762404,0,2.225179027,0,8.585050921,0.337823712,0.000106524,0,0.000117195,0,0.001865164,1.984134126,119.741,0,0.307249699
-6303,0.14355,59051.197,-113676.2081,10.0877193,20.79622839,0,12.33670651,44.76587483,36.15129457,0.867975726,0.000115852,0,0.000213523,0.001232096,0.003211514,3.968728032,35.86506183,1.290229743,0.120947986
-5847,0.14452,59033.156,-232152.5116,4.422604423,20.79622839,2.485512773,17.05851035,15.28972954,65.76851847,0.444405057,0.000115852,0.000183132,0.000316467,0.000228582,0.002900378,3.968728032,18.59487031,11.73978764,0.073122356
-6225,0.14348,59006.157,-103762.5246,18.18181818,20.79622839,0,12.82236162,82.68796132,34.68734382,1.292682746,0.000115852,0,0.000222915,0.002352345,0.003041272,3.968728032,34.50664977,0.695443983,0.132429019
-6102,0.14401,59045.45,-159805.921,2.884615385,30.68023647,0,0,16.04125196,46.50502987,0.119361642,0.00014153,0,0,0.000264167,0.001886688,2.408856334,0,5.845701097,0.098776647
-5382,0.14579,58631.538,-222427.6209,22.77904328,20.79622839,0,89.09009818,96.57249064,80.61166232,1.827359139,0.000115852,0,0.000494523,0.003091036,0.003265562,3.968728032,1.835028249,0.745369914,0.417699988
-5889,0.14315,58656.188,-25560.92996,89.38053097,33.88460675,0,89.09009818,96.57249064,21.47607633,6.529189269,0.000103991,0,0.000494523,0.003091036,0.002349879,2.906813185,1.835028249,0.745369914,5.131615979
-6373,0.14236,58890.835,-19794.23064,76.47058824,37.24762404,0,15.47491863,77.3397075,8.585050921,5.192205643,0.000106524,0,0.000193737,0.002754211,0.001865164,1.984134126,7.085564653,0.838654008,0.307249699
-5820,0.14461,59012.96,-249936.4334,4.194260486,20.79622839,2.485512773,14.95858254,20.85620352,70.9790718,0.400466297,0.000115852,0.000183132,0.000322872,0.000436292,0.002210346,3.968728032,21.2052704,5.722858481,0.060746243
-6341,0.14348,59040.593,-106991.2286,4.188481675,20.79622839,0,0,16.04125196,31.32231916,0.177116615,0.000115852,0,0,0.000264167,0.003564123,3.968728032,0,5.845701097,0.153537451
-5861,0.14494,58957.276,-210775.1011,10.25641026,37.24762404,0,17.86515424,54.79712334,65.06874768,0.646839877,0.000106524,0,0.000453582,0.001550783,0.002367148,1.984134126,16.38651686,1.054038235,0.07059627
-6296,0.1431,58954.862,-69380.57206,31.4516129,33.88460675,0,0,87.8985729,21.89244638,1.37173869,0.000103991,0,0,0.002551883,0.00225465,2.906813185,0,0.657101262,0.189619815
-6219,0.14471,59000.975,-194955.0928,2.295918367,9.884008082,0,16.69513314,0,60.00439795,0.362794316,4.44e-05,0,0.000272835,0,0.002180745,6.604,6.567694642,0,0.069182289
-6459,0.14207,58993.484,-30900.51341,30.88235294,37.24762404,0,2.225179027,39.96531219,8.585050921,1.913494861,0.000106524,0,0.000117195,0.001131423,0.001865164,1.984134126,119.741,1.445209858,0.307249699
-5947,0.14536,59089.212,-284120.3257,0.806451613,37.24762404,0,0,0,82.76703209,0,0.000106524,0,0,0,0.002468072,1.984134126,0,0,0.041264316
-6493,0.14203,58924.434,6272.76212,633.3333333,19.34296191,0,17.86515424,54.79712334,1.407726026,23.09409268,6.8e-05,0,0.000453582,0.001550783,0.000450885,3.224003791,16.38651686,1.054038235,0
-6724,0.14173,59043.914,-248.73822,50,0,0,1.558299891,19.31118517,1.033630919,7.788590715,0,0,8.35e-05,0.000381239,0.000613327,0,0,7.888504874,1.447644476
-5834,0.14489,58993.766,-263607.0881,3.516483516,43.76861483,0,3.826703598,16.04125196,77.26400954,0.13655511,0.00011803,0,0.000500138,0.000264167,0.003163201,1.88570223,0.018503628,5.845701097,0.162249285
-5755,0.14438,58971.922,-243399.4102,8.552631579,30.68023647,0,17.86515424,54.79712334,75.30188677,0.55944433,0.00014153,0,0.000453582,0.001550783,0.002236889,2.408856334,16.38651686,1.054038235,0.076896879
-5910,0.14562,59039.84,-354328.3515,1.814882033,27.36361595,6.654313325,7.188806926,4.893002636,91.2805923,0.172293539,0.000143328,0.00022408,0.000361507,0.000181238,0.001595082,3.016215938,28.03714359,0,0.041174197
-5538,0.14536,58917.972,-404453.3601,12.00750469,9.681957644,16.76712165,26.0693509,87.8985729,91.18609888,0.829726853,5.99e-05,0.000410515,0.000553488,0.002551883,0.001699974,0,8.768977035,0.657101262,0.158895743
-6012,0.14363,59049.574,-173641.536,15.625,30.68023647,0,15.99118038,82.72958389,55.25828268,0.889411533,0.00014153,0,0.000362012,0.002639397,0.003153717,2.408856334,20.60276261,0.696625698,1.058154109
-5922,0.1443,58961.86,-154395.0119,12.45791246,20.79622839,0,17.86515424,53.18738998,49.20816136,0.842425422,0.000115852,0,0.000453582,0.001429216,0.003136869,3.968728032,16.38651686,1.222446732,0.09335059
-6073,0.1448,58956.946,-179498.7611,15.73770492,20.79622839,0,11.59568013,74.00386606,56.73840145,0.714209748,0.000115852,0,0.000242137,0.002700673,0.00254469,3.968728032,0.846070556,0.985838246,0.186073745
-6163,0.14436,59131.475,-261782.2256,0.714285714,20.79622839,2.547233093,0,0,71.67908214,0.024833572,0.000115852,0.000165148,0,0,0.002863661,3.968728032,0,0,0.057914269
-6378,0.1418,58801.26,35397.90497,7800,0,0,50.11998287,93.83901824,0.043534,95.75113607,0,0,0.000379006,0.003396934,0.000106121,0,1.318101643,0.767082077,0
-6184,0.14391,59148.322,-229038.2008,0.815217391,20.79622839,2.547233093,0,0,61.84773855,0.028779776,0.000115852,0.000165148,0,0,0.002538056,3.968728032,0,0,0.0742729
-5838,0.14614,58970.853,-309519.8437,0.897666068,20.79622839,0,0.748961428,1.2060717,91.65380288,0.01525089,0.000115852,0,6.17e-05,7.06e-05,0.001776834,3.968728032,1.082123316,17.183,0.045292628
-6034,0.14359,59088.516,-191258.4461,8.284023669,30.68023647,0,4.272311768,65.48401497,58.32430718,0.482508375,0.00014153,0,0.000127976,0.001601786,0.002977881,2.408856334,74.24570228,1.124433865,0.409896725
-6119,0.14361,59034.519,-141807.1869,3.461538462,33.88460675,0,0,16.04125196,40.88428914,0.135745389,0.000103991,0,0,0.000264167,0.003885681,2.906813185,0,5.845701097,0.122900196
-5987,0.14484,59040.309,-221810.318,3.473945409,37.24762404,0,4.665087708,16.30951746,65.31438583,0.179656299,0.000106524,0,0.000225809,0.000112553,0.002372637,1.984134126,0.074249453,23.3397376,0.063557845
-6041,0.14366,59061.389,-176330.9047,12.03703704,30.68023647,0,17.86515424,54.79712334,55.27198877,0.760619972,0.00014153,0,0.000453582,0.001550783,0.003107095,2.408856334,16.38651686,1.054038235,0.347337108
-6052,0.14393,58759.65,-84943.55898,42.63157895,33.88460675,0,50.11998287,93.83901824,33.60107028,2.836473169,0.000103991,0,0.000379006,0.003396934,0.003507003,2.906813185,1.318101643,0.767082077,0.513578848
-6882,0.14157,59065.788,883.47754,0,0,0,1.889286468,0,0,100,0,0,0.00011461,0,0,0,0,0,0
-5989,0.14402,59029.68,-196332.1818,13.6239782,30.68023647,0,15.99118038,82.72958389,62.02491286,0.793158205,0.00014153,0,0.000362012,0.002639397,0.002695074,2.408856334,20.60276261,0.696625698,0.385440969
-6382,0.14311,59065.047,-94049.36373,5.095541401,20.79622839,0,0,16.04125196,27.43654393,0.202147447,0.000115852,0,0,0.000264167,0.00317262,3.968728032,0,5.845701097,0.167426733
-5838,0.14612,58973.482,-307184.4785,0.905797101,20.79622839,0,0.748961428,1.2060717,90.95261301,0.015368443,0.000115852,0,6.17e-05,7.06e-05,0.001954306,3.968728032,1.082123316,17.183,0.045641807
-6170,0.1446,59129.059,-271640.9097,0.668151448,20.79622839,2.547233093,0,0,74.63913705,0.023848996,0.000115852,0.000165148,0,0,0.002529368,3.968728032,0,0,0.055617492
-5987,0.14485,59039.99,-221176.0913,3.722084367,37.24762404,0,4.665087708,17.20422711,65.15515247,0.18483475,0.000106524,0,0.000225809,0.000117777,0.002297243,1.984134126,0.074249453,18.72353721,0.067107912
-6005,0.14452,59047.59,-200963.6111,3.305785124,20.79622839,0,4.665087708,16.30951746,60.17839557,0.194966471,0.000115852,0,0.000225809,0.000112553,0.003651137,3.968728032,0.074249453,23.3397376,0.068982258
-5537,0.14555,58913.506,-428904.2402,12.59398496,30.68023647,19.50268174,26.0693509,87.8985729,91.18449278,0.850329464,0.00014153,0.000556761,0.000553488,0.002551883,0.001699745,2.408856334,8.768977035,0.657101262,0.210540325
-5727,0.14536,58982.205,-283244.091,7.602339181,30.68023647,0,17.86515424,54.79712334,87.2870181,0.483004015,0.00014153,0,0.000453582,0.001550783,0.001948414,2.408856334,16.38651686,1.054038235,0.138279206
-5840,0.14542,59086.987,-312891.8242,1.805054152,37.24762404,0,0,16.04125196,91.96748023,0.060395518,0.000106524,0,0,0.000264167,0.001899993,1.984134126,0,5.845701097,0.047543178
-6042,0.14244,58641.845,37431.61736,618.75,20.79622839,0,87.66398107,99.00800725,3.450350847,30.1437327,0.000115852,0,0.000530215,0.003284652,0.000799417,3.968728032,1.864880478,0.728534348,0
-6740,0.14058,59090.724,-41325.1651,8.695652174,0,4.20435758,4.139924571,0,3.904121364,2.09567578,0,7.38e-05,0.000122081,0,0.001334731,0,222.777,0,7.826285034
-5418,0.14658,58721.035,-606732.9663,16.26168224,20.79622839,43.06770169,35.24231187,99.35165662,95.76431213,1.142220804,0.000115852,0.000669349,0.000663476,0.003305163,0.001302985,3.968728032,5.719080313,0.724519666,0.202397642
-6385,0.14311,59065.269,-95924.32492,5.806451613,30.68023647,0,0,16.04125196,27.32467792,0.202961343,0.00014153,0,0,0.000264167,0.003193182,2.408856334,0,5.845701097,0.176000209
-5894,0.1442,58930.969,-151023.423,16.32653061,20.79622839,0,19.78404385,72.57002838,49.19491832,1.026711248,0.000115852,0,0.000450887,0.002753219,0.003127193,3.968728032,14.79715944,0.991652473,0.190019121
-5945,0.14507,59113.533,-340816.2836,0.92936803,30.68023647,6.349504011,0,0,86.51800646,0.051271595,0.00014153,0.000327875,0,0,0.002030891,2.408856334,0,0,0.047279491
-6787,0.14164,59019.88,6706.81106,700,0,0,14.65234888,0,0.043534,81.49779736,0,0,0.000700386,0,0.000106121,0,13.75572024,0,0
-6003,0.14473,59043.95,-204874.9779,4.054054054,40.45199431,0,4.665087708,17.20422711,60.04411977,0.200533253,0.000116669,0,0.000225809,0.000117777,0.00274884,2.434891612,0.074249453,18.72353721,0.072820224
-5706,0.14483,59016.609,-324788.7563,2.5390625,37.24762404,4.029390562,0,19.31118517,86.94486967,0.109227113,0.000106524,0.000276299,0,0.000381239,0.003030111,1.984134126,0,7.888504874,0.122437883
-6064,0.14356,58799.441,-64587.92241,50.63291139,20.79622839,0,50.11998287,93.83901824,28.52427254,3.324675729,0.000115852,0,0.000379006,0.003396934,0.0028504,3.968728032,1.318101643,0.767082077,0.232292366
-6570,0.14229,58987.131,-30567.39084,16.92307692,37.24762404,0,14.65234888,0,8.633903975,2.171231033,0.000106524,0,0.000700386,0,0.002127356,1.984134126,13.75572024,0,0.357273544
-5720,0.14589,58964.367,-299181.1623,1.541425819,20.79622839,0,0,16.04125196,88.97407659,0.062427906,0.000115852,0,0,0.000264167,0.003389921,3.968728032,0,5.845701097,0.065472205
-5975,0.14464,59036.327,-217627.6857,5.012531328,37.24762404,0,4.665087708,25.00077209,64.38262851,0.228828976,0.000106524,0,0.000225809,0.000333238,0.002489008,1.984134126,0.074249453,2.300122769,0.071348608
-5577,0.14582,58893.505,-414606.084,13.21499014,37.24762404,19.50268174,26.0693509,86.18264234,86.40685156,0.890152864,0.000106524,0.000556761,0.000553488,0.002507673,0.001913372,1.984134126,8.768977035,0.752602309,0.222181602
-6674,0.14167,58946.662,15494.14686,0,0,0,11.06681893,80.83600289,0,100,0,0,0.000185799,0.003260901,0,0,0.886502581,0.890249957,0
-5822,0.14394,58639.857,-64638.72393,55.43478261,33.88460675,0,89.09009818,99.00800725,33.07997558,4.361927414,0.000103991,0,0.000494523,0.003284652,0.003411454,2.906813185,1.835028249,0.728534348,3.331531374
-6039,0.14201,58672.083,51283.02767,1650,0,0,89.09009818,99.00800725,0.972342011,60.81363755,0,0,0.000494523,0.003284652,0.00012216,0,1.835028249,0.728534348,170.7130601
-6073,0.14404,59017.856,-167027.9439,4.792332268,20.79622839,0,6.917862887,16.30951746,50.30556111,0.291433822,0.000115852,0,0.000330577,0.000112553,0.003815646,3.968728032,0.050070407,23.3397376,0.091314177
-6295,0.14363,59001.424,-119757.7579,6.25,33.88460675,0,2.73843029,16.04125196,34.64846737,0.263112866,0.000103991,0,0.000165721,0.000264167,0.003495026,2.906813185,41.75244995,5.845701097,0.145019031
-5619,0.14623,58873.231,-291572.9851,7.561436673,37.24762404,0,17.86515424,54.79712334,89.31925239,0.472061352,0.000106524,0,0.000453582,0.001550783,0.001642435,1.984134126,16.38651686,1.054038235,0.135133012
-6154,0.14203,58674.03,54415.13081,9900,0,0,89.09009818,99.00800725,0.031932813,97.92767654,0,0,0.000494523,0.003284652,8.91e-05,0,1.835028249,0.728534348,131.302
-5740,0.14387,58678.683,-81976.6676,42.92035398,30.68023647,0,85.94815083,99.00800725,37.81744456,3.735951797,0.00014153,0,0.000652795,0.003284652,0.002499115,2.408856334,2.345060482,0.728534348,1.651889231
-5831,0.14383,58657.003,-66081.18054,54.94505495,33.88460675,0,87.86798818,90.18605918,32.97554252,4.245868069,0.000103991,0,0.000372687,0.00313034,0.003413192,2.906813185,2.077186848,0.798052817,3.342082284
-6064,0.142,58687.297,49234.41327,1500,0,0,89.09009818,82.9598065,0.972342011,59.91535706,0,0,0.000494523,0.002745626,0.00012216,0,1.835028249,0.887567693,170.7130601
-5846,0.1454,59076.78,-306675.1842,1.645338208,30.68023647,0,0,16.04125196,90.549325,0.061341493,0.00014153,0,0,0.000264167,0.002046406,2.408856334,0,5.845701097,0.048287784
-5710,0.14632,58925.101,-411075.9235,3.225806452,20.79622839,13.30027666,0,16.04125196,93.7736728,0.15816072,0.000115852,0.000697385,0,0.000264167,0.001664859,3.968728032,0,5.845701097,0.048986147
-6325,0.14232,58920.368,-28439.08995,78,33.88460675,0,17.86515424,54.79712334,10.77219153,3.782307948,0.000103991,0,0.000453582,0.001550783,0.001187344,2.906813185,16.38651686,1.054038235,11.13419613
-6857,0.14173,59050.483,-14054.96806,0,0,2.237587744,0,16.04820075,0,100,0,0.000173483,0,0.000569838,0,0,0,1.291355358,0
-6086,0.14396,59018.91,-153402.6743,2.631578947,20.79622839,0,0,16.04125196,45.25728504,0.122652395,0.000115852,0,0,0.000264167,0.00217341,3.968728032,0,5.845701097,0.096612651
-6676,0.14053,59010.494,748.26657,206.25,0,0,1.889286468,79.13460162,3.073657621,8.863234375,0,0,0.00011461,0.002614911,0.001189977,0,0,0.819632049,19.02351729
-6457,0.14178,58907.32,21726.82244,528.5714286,0,0,49.20341895,6.340878271,0.633021524,51.26564871,0,0,0.00069964,0.000284906,0.000154478,0,4.371191683,0,6.623538087
-5744,0.14498,59016.949,-277144.1179,7.524752475,30.68023647,0,17.86515424,53.68959815,85.34889881,0.489465501,0.00014153,0,0.000453582,0.001567008,0.002285854,2.408856334,16.38651686,1.211012064,0.141419277
-5861,0.14555,59067.17,-318384.5947,1.811594203,43.83297164,0,0,16.04125196,93.16706853,0.059617716,8.95e-05,0,0,0.000264167,0.001871935,1.686043159,0,5.845701097,0.049305092
-6533,0.14249,59066.923,-54327.23183,7.207207207,9.681957644,0,14.65234888,0,17.58677808,1.078491199,5.99e-05,0,0.000700386,0,0.001549457,0,13.75572024,0,0.248620085
-5696,0.14611,58947.699,-301512.8474,2.573529412,37.24762404,0,7.188806926,16.04125196,89.48977636,0.166948908,0.000106524,0,0.000361507,0.000264167,0.001701513,1.984134126,28.03714359,5.845701097,0.064705493
-5652,0.14509,58932.808,-299762.0427,13.52459016,30.68023647,5.01708964,35.4451854,93.9117349,85.06329832,0.959734497,0.00014153,0.000110242,0.000503868,0.003079793,0.002247865,2.408856334,0.530708423,0.766488119,0.304447222
-6317,0.14318,58990.354,-85111.77803,22.58064516,20.79622839,0,1.889286468,79.13460162,27.40651198,1.078788296,0.000115852,0,0.00011461,0.002614911,0.003159305,3.968728032,0,0.819632049,0.167610198
-6740,0.14062,59077.958,-10127.9788,33.33333333,0,0,0,16.04125196,3.655737235,1.497620259,0,0,0,0.000264167,0.001565585,0,0,5.845701097,15.99452453
-6017,0.14231,58673.755,42618.2569,653.3333333,0,0,89.09009818,96.75561589,3.487596878,30.09116041,0,0,0.000494523,0.003120842,0.000424638,0,1.835028249,0.743959184,93.98738723
-6537,0.14258,59066.693,-55817.04559,8.108108108,16.24934521,0,14.65234888,0,17.58677808,1.078426471,8.97e-05,0,0.000700386,0,0.001549457,0,13.75572024,0,0.248620085
-6876,0.14045,59100.229,-10237.04649,0,0,0,0,0,3.073657621,0,0,0,0,0,0.001189977,0,0,0,19.02351729
-5724,0.1457,58978.434,-326736.2869,1.779359431,43.83297164,0,0,16.04125196,95.67465137,0.05805619,8.95e-05,0,0,0.000264167,0.00203351,1.686043159,0,5.845701097,0.069255238
-5251,0.14643,58612.527,-395420.1507,22.0703125,20.79622839,16.76712165,85.40695033,99.40029817,95.70497346,1.623379931,0.000115852,0.000410515,0.000155799,0.003318682,0.001956752,3.968728032,2.359920489,0.724165122,0.735478607
-6001,0.14239,58667.377,36371.66885,531.5789474,30.68023647,0,88.96737429,99.00800725,3.285587826,31.41713884,0.00014153,0,0.000492076,0.003284652,0.000215181,2.408856334,2.051518671,0.728534348,29.53895522
-6206,0.14406,59073.394,-167131.645,4.032258065,33.88460675,2.166021398,0,16.04125196,43.80748665,0.161158739,0.000103991,7.03e-05,0,0.000264167,0.002978286,2.906813185,0,5.845701097,0.109779159
-6307,0.14321,59008.451,-102629.1858,8.928571429,33.88460675,0,6.789025094,16.04125196,30.02134755,0.478700808,0.000103991,0,0.000315341,0.000264167,0.002830561,2.906813185,16.84132435,5.845701097,0.194039556
-6484,0.14284,59030.326,-74767.70146,11.11111111,20.79622839,2.526149376,16.39534786,0,17.75309978,1.290954952,0.000115852,0.000172442,0.00071677,0,0.00157854,3.968728032,11.1323182,0,0.258749794
-5837,0.14484,59097.094,-306675.952,2.173913043,40.45199431,2.166021398,0,16.04125196,85.20409337,0.082928342,0.000116669,7.03e-05,0,0.000264167,0.002492705,2.434891612,0,5.845701097,0.068369121
-6105,0.14517,58970.393,-222443.0519,2.696078431,43.83297164,0,14.65234888,0,65.77773142,0.29064376,8.95e-05,0,0.000700386,0,0.002738794,1.686043159,13.75572024,0,0.063110137
-5641,0.14522,58932.565,-263257.7325,5.821205821,20.79622839,0,28.92591502,16.04125196,82.0958608,0.526015176,0.000115852,0,0.000806746,0.000264167,0.00296053,3.968728032,6.967925194,5.845701097,0.144023259
-5918,0.14458,58979.861,-203187.7784,9.090909091,20.79622839,0,9.108346953,65.11404442,63.26143736,0.542081586,0.000115852,0,0.000211722,0.002201642,0.002653142,3.968728032,0.048906359,1.110040693,0.072523872
-5820,0.14608,58915.664,-284285.7352,1.711026616,20.79622839,0,14.65234888,0,85.91871233,0.222678357,0.000115852,0,0.000700386,0,0.001850501,3.968728032,13.75572024,0,0.053464615
-6222,0.14368,58991.929,-135428.714,5.882352941,30.68023647,0,2.73843029,19.11247778,39.68800984,0.256466816,0.00014153,0,0.000165721,0.000336086,0.002976792,2.408856334,41.75244995,1.928026192,0.121173852
